tuple_id	id	condition	response_num	num_cum_ideas	num_cum_categories
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 32]	8172	100	248	189	86
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 5]	8185	100	249	189	86
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 49]	8307	100	250	189	86
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 19]	8332	100	251	189	86
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 17]	8465	100	252	190	86
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 24]	8478	100	253	191	86
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 42]	8627	100	254	191	86
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 72]	8628	100	255	191	86
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 46]	8707	100	256	192	86
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 38]	8725	100	257	192	86
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 86]	8788	100	258	193	86
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 7]	8844	100	259	194	86
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 50]	8845	100	260	194	86
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 9]	8847	100	261	195	87
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 12]	8848	100	262	195	87
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 13]	8855	100	263	196	87
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 14]	8856	100	264	197	87
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 15]	8857	100	265	198	88
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 16]	8858	100	266	199	88
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 21]	8861	100	267	200	88
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 82]	8862	100	268	200	88
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 22]	8864	100	269	201	89
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 23]	8865	100	270	202	89
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 28]	8866	100	271	203	90
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 30]	8867	100	272	204	90
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 34]	8869	100	273	205	90
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 35]	8870	100	274	206	90
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 37]	8871	100	275	207	91
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 39]	8872	100	276	208	91
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 41]	8877	100	277	208	91
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 44]	8883	100	278	209	91
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 45]	8884	100	279	209	91
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 47]	8893	100	280	210	91
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 51]	8894	100	281	211	92
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 52]	8895	100	282	212	92
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 53]	8898	100	283	213	93
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 54]	8899	100	284	214	94
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 56]	8900	100	285	215	94
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 57]	8901	100	286	216	94
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 58]	8902	100	287	217	95
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 59]	8903	100	288	218	95
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 60]	8904	100	289	219	96
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 61]	8905	100	290	220	97
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 62]	8907	100	291	221	97
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 63]	8908	100	292	222	97
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 64]	8909	100	293	223	98
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 65]	8910	100	294	224	98
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 66]	8911	100	295	225	99
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 68]	8912	100	296	226	100
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 69]	8913	100	297	227	100
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 70]	8925	100	298	228	100
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 71]	8931	100	299	229	101
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 73]	8935	100	300	230	102
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 74]	8937	100	301	230	102
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 75]	8939	100	302	231	102
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 76]	8940	100	303	231	102
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 77]	8942	100	304	232	103
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 78]	8944	100	305	233	103
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 79]	8946	100	306	234	103
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 80]	8947	100	307	235	103
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 83]	8948	100	308	236	104
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 85]	8949	100	309	237	105
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 87]	8950	100	310	238	105
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 88]	8953	100	311	239	105
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 89]	8954	100	312	240	106
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 90]	8955	100	313	241	106
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 91]	8956	100	314	242	107
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 92]	8957	100	315	242	107
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 93]	8961	100	316	243	107
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 94]	8963	100	317	244	107
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 96]	8965	100	318	244	107
[u'5a6553f09e445dc77845184e0e460ea9cdf0ece9073f42f4b65d043f', u'2013-08-14 15:41:40', 100, 98]	8968	100	319	245	108
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 11]	4772	100	320	245	108
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 51]	4821	100	321	245	108
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 80]	4994	100	322	245	108
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 17]	5028	100	323	245	108
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 94]	5081	100	324	246	108
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 74]	5093	100	325	247	109
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 15]	7248	100	326	247	109
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 6]	7370	100	327	247	109
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 7]	7420	100	328	247	109
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 5]	7453	100	329	247	109
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 9]	7531	100	330	247	109
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 82]	7532	100	331	247	109
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 96]	7554	100	332	247	109
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 16]	7654	100	333	248	110
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 44]	7710	100	334	249	110
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 21]	7808	100	335	249	110
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 52]	7827	100	336	250	110
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 50]	7832	100	337	251	110
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 85]	7852	100	338	252	110
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 40]	7893	100	339	253	110
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 35]	7899	100	340	253	110
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 18]	7908	100	341	253	110
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 55]	7995	100	342	254	111
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 56]	7996	100	343	254	111
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 38]	8018	100	344	255	111
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 61]	8027	100	345	256	111
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 27]	8080	100	346	256	111
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 28]	8081	100	347	256	111
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 43]	8117	100	348	256	111
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 45]	8118	100	349	256	111
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 99]	8119	100	350	256	111
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 30]	8174	100	351	256	111
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 26]	8282	100	352	256	111
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 95]	8327	100	353	257	111
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 33]	8347	100	354	257	111
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 62]	8487	100	355	258	111
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 25]	8506	100	356	259	112
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 41]	8571	100	357	260	113
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 47]	8730	100	358	261	113
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 87]	8739	100	359	262	114
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 24]	8755	100	360	263	115
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 19]	8835	100	361	264	115
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 23]	8879	100	362	264	115
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 20]	8896	100	363	264	115
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 8]	8914	100	364	264	115
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 48]	8915	100	365	264	115
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 49]	8916	100	366	264	115
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 84]	8917	100	367	264	115
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 34]	9053	100	368	264	115
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 0]	9129	100	369	265	115
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 1]	9130	100	370	265	115
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 2]	9131	100	371	266	115
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 3]	9132	100	372	266	115
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 4]	9133	100	373	266	115
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 10]	9135	100	374	267	115
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 12]	9136	100	375	267	115
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 13]	9137	100	376	268	116
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 14]	9138	100	377	269	116
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 22]	9139	100	378	270	116
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 29]	9142	100	379	271	116
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 31]	9148	100	380	272	116
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 32]	9150	100	381	273	116
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 36]	9151	100	382	274	116
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 37]	9152	100	383	275	117
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 59]	9153	100	384	275	117
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 39]	9155	100	385	276	117
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 42]	9156	100	386	277	117
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 46]	9157	100	387	278	117
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 53]	9158	100	388	278	117
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 54]	9160	100	389	279	117
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 57]	9167	100	390	280	117
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 58]	9168	100	391	281	117
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 60]	9169	100	392	282	118
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 63]	9170	100	393	283	118
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 64]	9171	100	394	284	118
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 65]	9172	100	395	284	118
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 66]	9173	100	396	285	118
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 67]	9174	100	397	286	118
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 68]	9175	100	398	287	118
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 69]	9176	100	399	288	118
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 70]	9177	100	400	289	118
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 71]	9178	100	401	290	118
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 72]	9179	100	402	291	118
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 73]	9180	100	403	292	119
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 75]	9181	100	404	293	119
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 76]	9182	100	405	294	119
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 77]	9183	100	406	295	119
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 78]	9186	100	407	296	120
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 79]	9187	100	408	297	120
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 81]	9188	100	409	298	120
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 83]	9189	100	410	299	120
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 86]	9190	100	411	300	120
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 88]	9197	100	412	300	120
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 89]	9201	100	413	301	121
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 90]	9202	100	414	302	122
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 91]	9204	100	415	303	122
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 92]	9205	100	416	304	122
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 93]	9206	100	417	305	122
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 97]	9207	100	418	306	122
[u'810eb32f763d51d35e424a382e2db696706ac27e2775072a35fe773b', u'2013-08-15 14:10:10', 100, 98]	9208	100	419	307	123
[u'8287def8a57fac9862d19a3b96c7e53fe0f0ebf61878775aebbb3dfd', u'2013-09-03 10:35:44', 100, 1]	7250	100	420	307	123
[u'8287def8a57fac9862d19a3b96c7e53fe0f0ebf61878775aebbb3dfd', u'2013-09-03 10:35:44', 100, 16]	7251	100	421	307	123
[u'8287def8a57fac9862d19a3b96c7e53fe0f0ebf61878775aebbb3dfd', u'2013-09-03 10:35:44', 100, 30]	7252	100	422	307	123
[u'8287def8a57fac9862d19a3b96c7e53fe0f0ebf61878775aebbb3dfd', u'2013-09-03 10:35:44', 100, 24]	7421	100	423	307	123
[u'8287def8a57fac9862d19a3b96c7e53fe0f0ebf61878775aebbb3dfd', u'2013-09-03 10:35:44', 100, 11]	7474	100	424	308	123
[u'8287def8a57fac9862d19a3b96c7e53fe0f0ebf61878775aebbb3dfd', u'2013-09-03 10:35:44', 100, 32]	7475	100	425	308	123
[u'8287def8a57fac9862d19a3b96c7e53fe0f0ebf61878775aebbb3dfd', u'2013-09-03 10:35:44', 100, 10]	7555	100	426	308	123
[u'8287def8a57fac9862d19a3b96c7e53fe0f0ebf61878775aebbb3dfd', u'2013-09-03 10:35:44', 100, 5]	7655	100	427	308	123
[u'8287def8a57fac9862d19a3b96c7e53fe0f0ebf61878775aebbb3dfd', u'2013-09-03 10:35:44', 100, 23]	7656	100	428	308	123
[u'8287def8a57fac9862d19a3b96c7e53fe0f0ebf61878775aebbb3dfd', u'2013-09-03 10:35:44', 100, 12]	7711	100	429	308	123
[u'8287def8a57fac9862d19a3b96c7e53fe0f0ebf61878775aebbb3dfd', u'2013-09-03 10:35:44', 100, 4]	7724	100	430	308	123
[u'8287def8a57fac9862d19a3b96c7e53fe0f0ebf61878775aebbb3dfd', u'2013-09-03 10:35:44', 100, 3]	7809	100	431	308	123
[u'8287def8a57fac9862d19a3b96c7e53fe0f0ebf61878775aebbb3dfd', u'2013-09-03 10:35:44', 100, 19]	8019	100	432	308	123
[u'8287def8a57fac9862d19a3b96c7e53fe0f0ebf61878775aebbb3dfd', u'2013-09-03 10:35:44', 100, 8]	8083	100	433	308	123
[u'8287def8a57fac9862d19a3b96c7e53fe0f0ebf61878775aebbb3dfd', u'2013-09-03 10:35:44', 100, 9]	8084	100	434	308	123
[u'8287def8a57fac9862d19a3b96c7e53fe0f0ebf61878775aebbb3dfd', u'2013-09-03 10:35:44', 100, 17]	8085	100	435	308	123
[u'8287def8a57fac9862d19a3b96c7e53fe0f0ebf61878775aebbb3dfd', u'2013-09-03 10:35:44', 100, 33]	8086	100	436	308	123
[u'8287def8a57fac9862d19a3b96c7e53fe0f0ebf61878775aebbb3dfd', u'2013-09-03 10:35:44', 100, 18]	8283	100	437	308	123
[u'8287def8a57fac9862d19a3b96c7e53fe0f0ebf61878775aebbb3dfd', u'2013-09-03 10:35:44', 100, 27]	8396	100	438	309	124
[u'8287def8a57fac9862d19a3b96c7e53fe0f0ebf61878775aebbb3dfd', u'2013-09-03 10:35:44', 100, 25]	8433	100	439	309	124
[u'8287def8a57fac9862d19a3b96c7e53fe0f0ebf61878775aebbb3dfd', u'2013-09-03 10:35:44', 100, 7]	8443	100	440	310	124
[u'8287def8a57fac9862d19a3b96c7e53fe0f0ebf61878775aebbb3dfd', u'2013-09-03 10:35:44', 100, 0]	8479	100	441	310	124
